City,Community,Pincode,Impact_2024-04,Impact_2024-05,Impact_2024-06,Impact_2024-07,Impact_2024-08,Impact_2024-09,Impact_2024-10,Impact_2024-11,Impact_2024-12,Impact_2025-01,Impact_2025-02,Impact_2025-03,Tonnage_2024-04,Tonnage_2024-05,Tonnage_2024-06,Tonnage_2024-07,Tonnage_2024-08,Tonnage_2024-09,Tonnage_2024-10,Tonnage_2024-11,Tonnage_2024-12,Tonnage_2025-01,Tonnage_2025-02,Tonnage_2025-03,CO2_Kgs_Averted_2024-04,CO2_Kgs_Averted_2024-05,CO2_Kgs_Averted_2024-06,CO2_Kgs_Averted_2024-07,CO2_Kgs_Averted_2024-08,CO2_Kgs_Averted_2024-09,CO2_Kgs_Averted_2024-10,CO2_Kgs_Averted_2024-11,CO2_Kgs_Averted_2024-12,CO2_Kgs_Averted_2025-01,CO2_Kgs_Averted_2025-02,CO2_Kgs_Averted_2025-03,Households_Participating_2024-04,Households_Participating_2024-05,Households_Participating_2024-06,Households_Participating_2024-07,Households_Participating_2024-08,Households_Participating_2024-09,Households_Participating_2024-10,Households_Participating_2024-11,Households_Participating_2024-12,Households_Participating_2025-01,Households_Participating_2025-02,Households_Participating_2025-03,Segregation_Compliance_Pct_2024-04,Segregation_Compliance_Pct_2024-05,Segregation_Compliance_Pct_2024-06,Segregation_Compliance_Pct_2024-07,Segregation_Compliance_Pct_2024-08,Segregation_Compliance_Pct_2024-09,Segregation_Compliance_Pct_2024-10,Segregation_Compliance_Pct_2024-11,Segregation_Compliance_Pct_2024-12,Segregation_Compliance_Pct_2025-01,Segregation_Compliance_Pct_2025-02,Segregation_Compliance_Pct_2025-03
Kolkata,C0252,700054,4096,4042,1850,8896,2246,2251,5429,2589,6596,4871,1874,5125,21.82010732,92.80371103,44.93781501,87.57836424,85.39264981,93.44419872,33.78654913,62.30499354,20.66483407,87.14614491,66.38890095,37.35742327,4946.632344,2911.181533,3696.700547,873.733226,1048.415196,2841.429547,2218.261909,4625.287283,2396.084796,4499.194538,1581.196808,2540.016774,351,472,392,348,453,401,389,162,38,284,177,330,97.56126755,91.71259197,75.59742713,73.72093052,65.4112286,83.89214013,91.86820852,69.61992778,67.67998785,93.94829762,99.92468362,77.11109423
Kolkata,C0253,700034,4002,3112,3348,4167,9889,7752,1508,5565,2258,2720,5367,7173,70.51020381,31.33017976,93.02681614,65.485027,58.67166137,98.94818977,96.05006074,43.23721771,47.62733812,76.27681078,81.41861113,32.25281304,4759.368958,503.4336429,2348.407636,4773.666996,2386.493842,3546.435448,3137.027493,4968.070083,3790.239266,537.0865482,4515.405712,663.0609148,250,230,114,126,495,29,57,51,486,135,46,497,96.36757145,95.2958227,97.13315664,56.43887105,92.1079835,62.45325636,70.74600593,93.75144366,89.9141271,60.66209801,95.45004064,86.50379452
Kolkata,C0254,700084,8169,1631,3774,4788,2136,4183,1769,1472,8262,2289,6295,2815,69.080554,43.54229873,27.50682302,60.91432956,26.60933063,53.74025443,41.9276647,61.57020842,48.72455562,51.25911682,94.71881675,70.41438291,3215.894009,749.3015246,737.0872162,3304.073765,4420.500156,896.7748872,857.9757053,4231.641692,4890.773452,2841.059678,2555.697773,2871.116605,280,435,79,127,233,330,181,183,386,439,451,108,90.36321875,86.5425343,63.68921835,91.96099553,79.45586381,50.24242272,97.01717068,91.23725538,91.53624884,68.43586668,87.87561941,84.11997629
Kolkata,C0255,700156,8160,1644,8928,3697,5560,7400,1682,4756,1248,8558,7041,5129,45.19941967,82.59230854,41.71297755,35.53032024,53.17859539,59.8979438,44.43025604,22.98537588,23.76486366,84.73499494,22.0351326,74.41564818,3786.683632,4460.302274,2648.16773,2531.671455,1257.876132,2183.027959,1104.108014,4599.932696,4965.639995,3837.451073,4772.084352,2876.199284,175,274,196,452,203,379,54,28,454,431,393,199,70.3606869,64.66864682,70.92868734,51.25260781,51.29270894,98.29315422,81.46365047,94.27029939,60.03980411,66.52774855,89.6137577,63.44673289
Kolkata,C0256,700045,1003,3160,7406,5886,1675,3353,3349,4030,6000,7891,1937,9102,14.17530505,31.54068587,15.05241277,31.48698402,87.25727536,83.11542705,78.87755303,47.75549778,17.40072353,89.27635898,68.63335516,50.25198699,654.971741,2928.219127,4729.045285,700.1534223,3174.954062,4246.77338,536.6874014,2480.804179,2555.021135,2327.681897,816.5433922,1356.274679,248,38,57,397,42,349,218,341,69,51,191,286,75.67447406,88.98491093,57.61573226,86.96821192,50.92681113,51.41321569,99.53920431,92.23677938,86.34451752,66.68007975,61.3602562,76.48443812
Kolkata,C0257,700063,3225,5558,5510,6406,8389,7582,3686,6122,5003,4099,5937,5110,35.11955927,41.87330086,34.27744812,32.7388472,27.40449244,58.07943611,12.19321205,45.68228749,95.46251434,58.1352802,22.34161185,13.46921036,3454.491753,1001.300003,2199.988157,3911.912633,3585.333297,1018.741892,804.6998867,1655.860285,1381.08675,2202.819282,1819.769118,2903.403087,180,98,109,306,162,121,21,158,56,127,171,130,82.29979635,58.16320503,71.45071732,51.78310308,75.32881547,62.16690536,93.68015979,50.62822801,72.44110041,90.50210408,56.43919093,66.22623652
Kolkata,C0258,700094,3066,5577,5053,9917,2662,2882,6160,4977,2797,6148,5538,1471,95.55807038,24.93271971,28.43429143,64.81595358,34.87902588,13.76524222,31.60809003,65.92484599,21.35399992,29.47861504,82.72378645,58.48186137,2079.702859,3340.654373,3883.387499,3949.5497,1406.923559,1100.22818,4914.622459,1376.677108,1513.504526,3396.887245,1569.413073,4128.376924,252,358,126,179,12,272,459,395,287,166,445,194,59.46898455,69.68998438,67.22264955,78.12361751,82.10489746,69.6263854,62.10018737,54.09732186,63.00391374,98.35757811,89.56950034,51.19957588
Kolkata,C0259,700156,9389,8549,4674,8165,4684,4294,2996,9432,3286,8969,1451,8163,94.68115102,18.8594707,31.66878075,32.33391053,74.5875602,15.62247072,21.63193762,12.8959283,73.99725642,21.69796606,72.04882052,13.80577926,2891.730628,3685.886524,3341.597863,2370.921349,1702.544708,1827.575756,3339.61832,978.6240954,1091.122797,1921.543163,982.4976462,1045.789594,413,487,199,378,49,252,289,432,153,316,325,61,51.75988744,73.08372285,72.32897429,63.95388624,57.68464505,73.58620682,73.18276125,96.24751818,81.64886204,88.87339625,98.17783009,60.04117577
Kolkata,C0260,700089,8552,9833,4848,2526,1462,1386,2808,6513,7465,1246,8463,6304,39.17378257,23.92090043,18.16661835,89.86065426,26.57132695,49.82260867,49.57436703,90.46438718,76.39322807,75.60818385,47.01301333,26.09850589,4488.612459,1340.859328,3376.069615,4010.537323,2102.735324,1645.909677,2154.710746,1314.503152,530.2520929,979.4403079,796.1318781,1439.20064,337,181,287,236,391,103,475,290,258,385,183,211,67.55420864,68.90719531,90.55904405,81.57927141,72.34173601,73.99575954,62.9381024,86.77170846,67.12660833,79.55159337,95.03902498,57.47811603
Kolkata,C0261,700080,9942,4941,4470,4938,5099,9185,6115,6678,5175,3741,5221,3235,88.87770173,56.76067712,15.61941629,74.18033643,44.0897001,53.65852192,86.45128341,33.99209474,93.46693054,14.66326709,64.10815072,77.17635166,4541.213756,1776.411497,3344.058555,3098.307713,2558.562806,4799.076029,3877.024507,4572.885841,4991.663718,2698.353748,547.4786233,744.6864579,56,467,491,499,314,444,354,201,166,187,249,463,81.94593685,92.09946423,51.14832652,73.35465973,50.20899302,61.20294808,51.67371331,77.8484506,97.41737099,99.01212172,68.3685001,84.74516382
Kolkata,C0262,700017,4652,7177,5107,8280,1539,1442,3181,5482,8336,2438,9615,2414,72.73848048,94.58924831,78.17682913,94.30442079,44.69427803,77.33244055,75.20668828,22.04902599,39.90781842,82.62245636,79.92003011,15.54799929,3459.455161,1811.214893,4590.498929,698.848524,2056.413867,2677.16114,3453.024979,4066.103282,4679.032812,2753.866047,4869.77572,2765.786527,118,330,108,68,92,395,14,285,205,147,50,430,77.30570546,72.31741198,53.76498478,92.92463844,94.69744759,74.1345088,92.87975037,95.63378979,79.47636423,60.12371919,78.31527251,89.62736213
Kolkata,C0263,741246,1663,5407,1781,5290,2832,4237,8252,3917,6237,9507,2054,5159,87.51961448,76.20598499,68.94190896,18.64502267,30.73545443,43.05374291,61.94740517,54.58125528,47.63879186,20.81786317,69.19599766,87.18031533,3214.783088,3757.261661,3829.523412,4416.423865,857.6382878,3435.696064,4785.866468,3161.443972,3218.802348,4267.914274,1457.442651,2591.861318,286,437,271,496,284,490,432,241,147,265,254,278,75.89039432,77.63902845,83.1152149,59.50902139,60.8773507,77.13502631,80.3155545,71.41484981,59.13390021,80.70027765,92.62264474,55.38236486
Kolkata,C0264,700005,8915,8888,9924,8149,8156,6483,9503,8113,4491,9400,1300,8509,45.26109778,18.37361232,39.84308162,46.92562079,23.02895422,60.18345638,31.96439209,86.15537597,51.96295329,41.6938465,35.02007423,75.70013805,4165.626517,3261.495449,3860.31714,2562.209213,722.7563952,707.6013041,3644.549789,2711.62592,4721.575297,4849.356451,2269.877185,1181.008489,99,264,30,157,192,385,55,119,436,406,428,369,96.26354649,65.30875107,87.55862593,77.48902012,96.72816993,50.36090506,55.31011141,63.18040133,66.10621449,94.75524509,82.04487472,91.97964231
Kolkata,C0265,700104,8777,6935,2538,5843,2913,5530,5682,5558,1753,4881,9665,1716,54.14785634,38.42282928,75.39817811,11.97605693,92.2946059,93.05709397,56.20722451,34.51091034,26.1651934,32.80294593,71.47059259,75.63775525,1937.508531,3687.775497,3823.939766,838.2284127,2581.376882,3544.608955,3425.511105,3145.579417,4605.896912,2055.484462,1489.499033,3850.794051,20,438,34,140,20,197,376,37,301,267,178,432,94.39296664,73.42586075,50.6185394,50.9239698,58.4633794,54.25676038,94.93095233,62.26267733,75.3436314,74.82615046,71.22488663,95.8679583
Kolkata,C0266,700006,1361,4481,7027,8966,1471,4101,8156,5686,2788,7624,9383,6614,81.53253545,29.42908306,24.56746844,93.00317057,49.82732374,64.66267916,34.68063694,45.21469859,32.27866464,12.65911849,46.57955485,80.93263389,3297.968543,2891.324489,923.5748044,3296.100268,4788.082147,4849.958247,744.2590984,3634.856911,2500.387413,785.2922946,3328.466825,1353.565685,34,366,484,82,409,288,272,257,388,231,499,201,54.30559489,75.28069247,92.05537014,54.42763115,86.90278917,69.60170943,71.18032588,51.40424156,83.76314419,80.20152745,59.37315603,66.37798328
Kolkata,C0267,700124,3786,6952,2375,8428,9356,3335,7018,1489,2560,9538,1643,5419,99.90974069,20.80986648,97.14503149,44.76706769,14.11277438,34.87963921,52.16213105,67.47141011,12.91570826,99.45566316,10.6261095,66.32076767,4693.271895,1463.267764,4319.611511,1234.161179,2261.02543,3756.762512,1707.40815,3160.716221,2131.624041,3507.026071,992.7239751,4373.368455,71,249,272,116,60,453,406,437,432,386,143,477,78.21178161,65.14574741,59.35872268,94.51949587,60.80440927,63.84571706,75.08840039,98.51546561,76.73849624,64.80453126,69.12769277,75.67952932
Kolkata,C0268,711403,9491,3175,4735,5107,2068,2420,8146,2480,6570,7785,8871,1834,67.24954299,22.57316483,42.07522748,73.52862688,73.25442427,50.24839799,65.10341674,64.36891782,10.16841666,97.03412438,43.44992759,33.98316177,3982.088197,1729.563252,4509.754108,695.5275649,1038.95168,3351.047239,1344.348494,3939.790027,4358.302263,3717.027524,1592.547978,1065.865765,454,166,394,338,18,94,206,218,176,271,137,411,88.00404271,95.667284,90.22976798,64.30244977,92.61027845,82.93033683,65.2724523,87.00668531,84.3929506,99.75174095,58.28411743,93.07145169
Kolkata,C0269,700042,5900,7350,1351,7457,1273,4764,9546,1494,3469,8452,8254,2852,15.72151445,28.54624756,72.36160396,90.66365801,84.19662848,15.67769126,76.01325722,78.94215324,50.71128707,53.31970838,59.04323548,18.06215027,4632.554266,1683.012138,917.6762059,1577.05092,4960.774405,2171.245619,2667.801996,4638.318316,2896.477858,3233.645119,4049.21653,1392.71111,86,27,475,288,133,90,151,417,394,165,474,16,82.56423867,91.48963803,58.65749723,79.6095665,87.38647063,60.94899206,84.11589308,62.08200603,66.91162196,96.15404392,69.77900879,52.74761951
Kolkata,C0270,700029,8597,8588,7715,8617,1939,4072,2130,2723,1365,7132,1843,5469,38.65197724,50.13454918,33.53482845,99.58932108,44.87090418,53.70218282,99.9637565,52.89215792,94.81685164,89.83495868,33.02507752,42.40236588,1702.925889,4833.082773,4711.299108,4592.306488,2242.33774,4138.931958,4718.09733,3817.116553,3364.856234,2455.128336,3310.644415,3602.704693,421,105,13,334,384,160,381,453,288,362,50,309,51.66425352,99.05136682,57.58923028,57.13112017,91.7493686,83.2696342,77.06394403,70.80351927,97.99562916,94.147885,85.99624864,73.25624641
Kolkata,C0271,700046,6618,9121,1692,7365,6226,9804,7705,5906,8235,9773,8488,7028,28.66674669,48.35480497,24.14093801,94.57427236,48.69165345,67.74969783,42.57547537,18.109424,39.5337607,80.48459352,57.2534041,14.46068711,4875.747459,1419.295489,2806.204745,1498.825393,1361.622083,4688.938488,1172.833548,3176.392572,837.7496174,3169.690175,4963.427369,3497.806782,296,478,366,210,15,443,375,368,105,151,309,191,52.28658679,85.76096203,86.12096251,93.01507169,79.96812174,85.42035849,52.10012859,90.18397628,57.46978824,83.80763503,62.31555581,70.47074818
Kolkata,C0272,700055,5625,9590,3059,2331,5535,3524,9045,8347,3332,5221,4144,5688,68.63404812,18.13816518,39.20767421,49.44668464,54.66627364,73.23632698,16.32564425,83.87817813,29.33437307,64.65088476,36.13258891,49.76102985,2552.401616,4877.1533,3676.413626,3493.84038,4959.015936,3443.188912,4324.392971,968.5444104,4448.420952,1906.184228,2131.25191,3276.58571,383,175,365,389,452,477,384,215,63,282,382,235,68.04540894,90.71068187,52.04690472,67.90900974,86.18657732,95.41611872,84.7876328,59.39883652,67.89454397,89.16121278,66.01730846,82.82129896
Kolkata,C0273,700015,1781,3586,3921,8482,6474,2689,9975,3240,3693,1079,7886,8638,52.70969992,74.52074393,74.15110657,59.54158042,39.60316585,12.23815757,32.14699686,56.31631543,49.64276743,56.97612819,75.65088934,56.828623,1049.919095,3183.469391,4390.648262,4791.63381,3588.674182,3681.362965,1386.623968,3874.564784,1438.221993,2405.009955,2920.595514,2711.320919,499,499,205,15,289,284,322,398,442,426,499,287,88.77809999,78.36045903,99.1642973,53.78559433,63.05763283,69.39412088,90.63173219,92.65519838,86.75504405,79.79702377,84.03898696,58.50008122
Kolkata,C0274,700010,8382,6317,5773,9379,1964,6263,9308,3938,3483,7689,4202,7440,42.98807134,39.85215726,11.93548272,83.97363011,58.12943324,74.03086527,92.68435547,79.53794823,85.47043875,75.55562377,51.94831966,23.37567275,886.4311886,4850.609571,2264.16826,4489.548965,2414.285802,2959.797348,4298.945067,1440.286689,4615.031547,1016.905349,3588.372693,1602.641926,385,25,177,487,299,74,63,17,239,144,173,225,77.728984,64.45952357,69.46258854,93.06274714,95.04798452,76.14180905,99.23850403,92.97977539,71.37267184,59.34236544,54.69033045,79.7600819
Kolkata,C0275,700095,4365,7528,3364,5399,8996,1291,3447,6304,6763,4966,3123,3162,43.08471821,56.18173549,55.91971412,67.5788561,29.18460456,46.09184515,48.47394446,57.20404733,94.03901894,93.2505751,26.61655269,86.77981752,4321.295639,1544.369098,4352.767529,2196.768823,3629.944487,3737.828937,1082.300454,1047.678556,3185.820484,4757.180544,2773.069611,4869.287491,496,389,374,246,200,455,88,259,69,369,366,433,52.35742554,74.25140343,93.37494578,82.62968716,70.61921914,86.39207919,96.35522931,76.14293932,99.16593903,72.78189873,87.75322804,54.49515797
Kolkata,C0276,700136,8153,2144,6528,3274,5815,7877,3961,9049,7619,5645,6762,8866,14.72190454,92.27593978,94.41286629,48.18051326,77.32248193,79.12969429,26.32755065,87.80221206,41.50995312,76.00340165,14.76971096,30.51182924,1137.34317,4385.220963,873.3755312,3860.753295,2603.031249,616.3330916,1963.581632,1578.799919,4470.969593,4785.229031,3341.745257,600.3060211,200,191,228,148,109,228,124,59,161,397,222,186,78.2068675,95.89574643,73.2115879,56.21201518,64.15937333,87.65717276,65.09046977,52.35457575,71.20595743,75.45655861,72.07956897,57.05505863
Kolkata,C0277,700046,2207,7050,5441,3511,5156,6590,3593,8592,5649,2615,9406,8060,15.34423169,20.33496681,23.4470077,27.84927615,96.81134268,37.05382332,56.46624652,31.32043293,13.12577816,47.48973366,25.44711965,81.33554851,4382.764332,1321.198071,4376.00981,1723.2876,4287.472058,4086.501629,2926.778265,4690.435357,534.47621,4897.886853,4068.58808,721.6611804,149,477,314,457,67,134,201,131,95,422,421,373,55.42478135,96.21319794,86.5247175,66.18230279,86.51659632,75.11453377,66.66995078,79.14360117,89.28671294,59.6572737,97.53600126,58.48346576
Kolkata,C0278,700107,5563,9335,8836,8183,3781,1472,9934,9786,4704,8248,1223,6598,23.28933262,57.23071059,39.99136152,91.71492299,85.63931147,87.17152184,95.66914826,57.28081033,18.3868034,29.02430843,45.23788461,88.10497431,4852.673406,4604.481493,4352.180199,1185.161138,4095.526155,2267.440266,1024.678605,3924.959901,2631.994487,4607.766689,2917.984508,2910.939757,187,472,24,371,444,139,205,341,119,385,344,174,96.94471205,75.38430385,68.90923075,76.0510114,88.50257181,98.4960486,63.20631427,98.79627343,68.35206162,53.33926422,54.64405241,97.96428333
Kolkata,C0279,700052,9198,9908,4097,9852,5395,1587,2979,2133,4012,5358,2199,3504,14.69379352,32.6438916,14.08025215,91.67114517,95.89416614,21.36681932,81.94519372,26.34598727,57.38991161,51.18591273,44.48982746,46.21570169,3811.543055,3940.528966,4201.195683,801.6653093,4200.518732,3270.877932,915.3218019,2918.616811,618.5988227,2298.07138,3338.620985,2891.040496,124,242,76,327,61,495,316,102,36,450,201,195,98.46969865,66.55103442,70.10232954,96.10637211,55.8810256,51.70459107,54.8723051,99.64236342,54.67648069,83.07580413,51.4647755,73.31097278
Kolkata,C0280,700156,5177,5942,7074,3231,1600,8229,9971,2599,5223,5539,3085,9358,65.3810993,94.04838205,86.53951502,44.43149508,38.29382852,49.9439635,12.48153713,33.62528674,26.52963511,97.73045731,58.84454684,77.82139454,1854.111757,1250.571327,1463.473322,2097.675222,2194.105867,4339.095606,3910.514077,4295.782888,3991.79955,954.5421531,2079.186255,2299.031261,334,353,14,18,132,221,319,359,461,348,394,411,79.79237396,80.25682961,53.5398478,97.53799979,57.49982894,82.36403371,53.055893,97.92127038,77.42070182,78.57439906,57.42214996,85.79199125
Kolkata,C0281,700140,6449,5849,5277,9377,5519,9664,9581,8132,8982,6952,9819,7897,46.6550466,61.62353632,14.16821901,90.55598279,55.04266514,16.67651745,75.85967751,12.39667076,60.25687085,70.50123866,72.12769493,14.96960483,978.993744,1667.595696,2703.420276,2525.373125,4694.935059,1064.163858,3257.349832,3708.18781,4816.182286,2124.22357,3993.599443,2591.811141,444,89,41,431,487,286,321,347,299,369,94,324,68.20194971,59.03699297,58.20126526,62.20945047,96.8682531,96.05431349,70.05110873,99.87405014,53.59055996,90.53530041,83.89478485,58.6402838
Kolkata,C0282,700046,7911,4401,6998,1628,6631,5173,9652,5590,4250,7036,9260,6997,52.33231814,30.56383473,64.32557824,16.15409281,99.67426825,74.03954984,41.87324671,80.33727352,47.48445876,72.26346357,71.96546922,58.9786914,4399.455334,4585.821574,1468.981154,795.2418352,3158.097591,3146.57517,3996.929097,1037.092832,2523.91706,665.3241463,3231.952723,1946.815553,225,237,118,378,182,85,387,29,21,85,79,422,82.67225227,70.18403519,96.21820718,52.34238798,73.81652285,79.04300123,53.87407791,91.02967607,53.17623219,71.89769553,92.64848652,91.17476576
Kolkata,C0283,711302,9597,2270,1716,1901,3168,4978,9615,2581,7372,2130,6053,4376,70.3613774,85.98465535,48.75120164,27.48311612,18.42459459,34.98972273,41.45026583,53.47297089,25.50119239,16.57193024,68.91760533,74.8772331,3918.007901,4943.74666,4674.56315,2166.082487,4633.58049,2401.710434,2267.827433,3546.229032,4505.906412,3723.347167,4007.053021,3765.257462,231,100,483,382,154,111,71,274,137,436,71,181,65.05767304,74.08851222,56.04680931,94.60329579,69.64517122,50.39622261,89.74000848,52.81703491,85.52590316,52.13328283,73.84733237,84.22698947
Kolkata,C0284,700015,1278,6621,5785,5398,1476,5631,8088,7038,6979,8096,8881,2829,84.39521761,13.32290793,61.32042678,90.2227748,25.33241154,27.39998258,86.16699304,29.58790282,93.63976095,31.29937847,86.13648029,22.54017105,1500.051607,2020.717487,3367.659425,4251.472606,2625.399874,1721.00551,3668.230423,3004.865124,4924.105349,3493.496542,4837.481284,571.0038535,340,251,89,42,165,259,77,38,107,357,126,287,74.69907732,72.38919409,94.51658624,64.10045235,57.20391615,70.86913458,59.96771603,50.39117983,53.3106365,72.95803947,69.53502214,51.69234114
Kolkata,C0285,700074,5189,2488,2998,2449,8448,5753,9122,5125,5368,5190,8521,1001,85.43574572,65.49872792,91.0571169,80.85745147,21.20630351,86.32100469,21.64407704,30.31963374,49.0396934,41.48311828,90.86559236,31.39476522,2806.022242,1895.037703,2290.95543,1781.643863,2812.660981,4710.518641,1676.56501,2049.104387,990.2319876,1424.449609,1997.61321,2883.917531,131,273,237,102,129,361,52,347,411,260,119,231,76.67160757,73.11920615,50.25959383,66.71686117,53.31504426,85.761111,81.92404308,56.91858247,72.55503373,53.8392385,95.32979365,88.00732174
Kolkata,C0286,700045,5213,4329,8226,2018,5339,8811,3227,5015,1584,9109,7431,8736,19.0691072,12.99946799,19.77490099,47.46067251,38.59840097,13.72610385,63.37233645,15.78083674,66.31962071,33.95187582,75.17241975,79.15223043,4369.70254,542.8018749,3130.495799,2727.939046,4268.486509,2807.11397,4675.365575,848.8598787,1165.090679,1061.184811,3685.14438,2653.619973,337,440,89,319,449,238,28,363,426,54,35,18,72.5836788,77.72887782,94.30976074,95.48433021,92.60202719,74.33748301,80.97022207,70.65903792,69.53771598,76.18833061,80.49175807,67.72791434
Kolkata,C0287,700046,4794,6927,4571,2231,7404,9210,9836,4102,4770,6817,2972,4640,74.94928806,16.18678087,97.88215574,93.52156387,58.69270533,15.26768923,84.48547397,41.76969529,88.696431,29.73108411,96.45120115,51.05698476,4654.20444,506.700557,2989.620377,4365.996467,2430.212895,1348.641217,3027.86501,3816.43735,672.7958598,2214.080762,1296.431944,3041.218831,85,62,384,101,448,264,492,448,447,276,244,211,80.41070931,53.723373,74.3284502,71.49639506,80.67800794,60.6615737,63.80253344,51.87713326,93.25021975,50.90016536,62.29477187,90.04248175
